account_id,account_name,region,country,industry,account_tier,employee_size,estimated_annual_revenue,account_status,contract_start_date,contract_end_date,use_case,sales_rep_name,sales_manager_name
ACC-000977,Synergy Solutions,LATAM,Chile,Technology,SMB,475,960000,Active,2022-09-04,2024-05-08,IoT Analytics,Cruz Morris,Carlos Silva
ACC-000978,Catalyst Analytics,EMEA,Sweden,Retail & E-commerce,SMB,500,1250000,Active,2022-09-05,2024-05-10,Financial Analytics,Nova Roberts,Emma Larsson
ACC-000980,Global Industries,LATAM,Chile,Media & Entertainment,SMB,50,400000,New,2022-09-07,2024-05-14,Supply Chain Analytics,Rio Rogers,Carlos Silva
ACC-000980,Global Industries,LATAM,Chile,Media & Entertainment,SMB,50,400000,New,2022-09-07,2024-05-14,Supply Chain Analytics,Cruz Morris,Carlos Silva
ACC-000985,Vertex Analytics,AMER,United States,Transportation & Logistics,SMB,175,2000000,Active,2022-09-12,2024-05-24,Machine Learning & AI,Morgan Davis,Sarah Johnson
ACC-000986,Apex Intelligence,LATAM,Chile,Real Estate,SMB,200,880000,Active,2022-09-13,2024-05-26,Real-time Analytics,Rio Rogers,Carlos Silva
ACC-000986,Apex Intelligence,LATAM,Chile,Real Estate,SMB,200,880000,Active,2022-09-13,2024-05-26,Real-time Analytics,Cruz Morris,Carlos Silva
ACC-000988,Quantum Associates,APJ,Australia,Automotive,SMB,250,1000000,Active,2022-09-15,2024-05-30,Customer 360,Zara Collins,Priya Sharma
ACC-000988,Quantum Associates,APJ,Australia,Automotive,SMB,250,1000000,Active,2022-09-15,2024-05-30,Customer 360,Zen Phillips,Hiroshi Tanaka
ACC-000989,Synergy Consulting,APJ,Australia,Professional Services,SMB,275,1100000,Active,2022-09-16,2024-06-01,IoT Analytics,Kai Campbell,Hiroshi Tanaka
ACC-000990,Catalyst Services,AMER,United States,Financial Services,SMB,300,3000000,Active,2022-09-17,2024-06-03,Financial Analytics,Hayden Clark,Jennifer Rodriguez
ACC-000992,Zenith Analytics,AMER,Canada,Technology,SMB,350,3400000,Active,2022-09-19,2024-06-07,Supply Chain Analytics,Finley White,Jennifer Rodriguez
ACC-000993,Vortex Intelligence,AMER,Mexico,Retail & E-commerce,SMB,375,3600000,Active,2022-09-20,2024-06-09,Risk & Compliance,Emery Young,David Thompson
ACC-000995,Titan Associates,AMER,United States,Media & Entertainment,SMB,425,4000000,Active,2022-09-22,2024-06-13,Data Science Platform,Cameron Lee,Jennifer Rodriguez
ACC-000995,Titan Associates,AMER,United States,Media & Entertainment,SMB,425,4000000,Active,2022-09-22,2024-06-13,Data Science Platform,Casey Wilson,Sarah Johnson
ACC-000996,Nexus Consulting,AMER,United States,Telecommunications,SMB,450,4200000,Active,2022-09-23,2024-06-15,Data Analytics & BI,Blake Miller,Jennifer Rodriguez
ACC-000996,Nexus Consulting,AMER,United States,Telecommunications,SMB,450,4200000,Active,2022-09-23,2024-06-15,Data Analytics & BI,Taylor Brooks,Sarah Johnson
ACC-000997,Vertex Services,EMEA,France,Energy & Utilities,SMB,475,1850000,Active,2022-09-24,2024-06-17,Machine Learning & AI,Star Turner,Emma Larsson
ACC-000997,Vertex Services,EMEA,France,Energy & Utilities,SMB,475,1850000,Active,2022-09-24,2024-06-17,Machine Learning & AI,Sky Nelson,James Mueller
ACC-000997,Vertex Services,EMEA,France,Energy & Utilities,SMB,475,1850000,Active,2022-09-24,2024-06-17,Machine Learning & AI,Storm Adams,Lisa Wang
ACC-000997,Vertex Services,EMEA,France,Energy & Utilities,SMB,475,1850000,Active,2022-09-24,2024-06-17,Machine Learning & AI,Sage Green,Lisa Wang
ACC-000998,Apex Solutions,AMER,Mexico,Government & Public Sector,SMB,500,4600000,Active,2022-09-25,2024-06-19,Real-time Analytics,Reese Lewis,David Thompson
ACC-000998,Apex Solutions,AMER,Mexico,Government & Public Sector,SMB,500,4600000,Active,2022-09-25,2024-06-19,Real-time Analytics,Riley Martinez,Michael Chen
ACC-001000,Global Solutions,AMER,United States,Transportation & Logistics,Enterprise,5000,100000000,New,2022-09-27,2024-06-23,Customer 360,Parker Allen,David Thompson
